playerID,headshot,firstName,lastName,sweaterNumber,positionCode,shootsCatches,heightInInches,weightInPounds,birthDate,birthCountry,teamID,created_at,updated_at,offensiveRating,defensiveRating
8483062,https://assets.nhle.com/mugs/nhl/20242025/NYI/8483062.png,Matthew,Maggio,48,R,R,71,187,2002-11-25,CAN,2,2024-08-21 01:26:16 UTC,2024-08-21 01:26:16 UTC,,
8475754,https://assets.nhle.com/mugs/nhl/20242025/NYI/8475754.png,Brock,Nelson,29,C,L,76,210,1991-10-15,USA,2,2024-08-21 01:26:16 UTC,2024-08-21 01:26:16 UTC,,
8484208,https://assets.nhle.com/mugs/nhl/20242025/NYI/8484208.png,Jesse,Nurmi,,L,L,70,165,2005-03-07,FIN,2,2024-08-21 01:26:16 UTC,2024-08-21 01:26:16 UTC,,
8476419,https://assets.nhle.com/mugs/nhl/20242025/NYI/8476419.png,Jean-Gabriel,Pageau,44,C,R,71,185,1992-11-11,CAN,2,2024-08-21 01:26:16 UTC,2024-08-21 01:26:16 UTC,,
8475151,https://assets.nhle.com/mugs/nhl/20242025/NYI/8475151.png,Kyle,Palmieri,21,C,R,71,196,1991-02-01,USA,2,2024-08-21 01:26:16 UTC,2024-08-21 01:26:16 UTC,,
8484830,https://assets.nhle.com/mugs/nhl/20242025/NYI/8484830.png,Camden,Thiesing,,C,R,72,178,2001-03-26,USA,2,2024-08-21 01:26:16 UTC,2024-08-21 01:26:16 UTC,,
8481740,https://assets.nhle.com/mugs/nhl/20242025/NYI/8481740.png,Tyce,Thompson,,R,R,73,175,1999-07-12,CAN,2,2024-08-21 01:26:16 UTC,2024-08-21 01:26:16 UTC,,
8484958,https://assets.nhle.com/mugs/nhl/20242025/NYI/8484958.png,Maxim,Tsyplakov,,R,L,74,189,1998-09-19,RUS,2,2024-08-21 01:26:16 UTC,2024-08-21 01:26:16 UTC,,
8480789,https://assets.nhle.com/mugs/nhl/20242025/NYI/8480789.png,Oliver,Wahlstrom,26,R,R,74,200,2000-06-13,USA,2,2024-08-21 01:26:16 UTC,2024-08-21 01:26:16 UTC,,
8481541,https://assets.nhle.com/mugs/nhl/20242025/NYI/8481541.png,Samuel,Bolduc,4,D,L,76,220,2000-12-09,CAN,2,2024-08-21 01:26:16 UTC,2024-08-21 01:26:16 UTC,,
8479395,https://assets.nhle.com/mugs/nhl/20242025/NYI/8479395.png,Dennis,Cholowski,7,D,L,74,210,1998-02-15,CAN,2,2024-08-21 01:26:16 UTC,2024-08-21 01:26:16 UTC,,
8480865,https://assets.nhle.com/mugs/nhl/20242025/NYI/8480865.png,Noah,Dobson,8,D,R,76,200,2000-01-07,CAN,2,2024-08-21 01:26:16 UTC,2024-08-21 01:26:16 UTC,,
8484263,https://assets.nhle.com/mugs/nhl/20242025/NYI/8484263.png,Aidan,Fulp,43,D,R,75,212,2000-02-29,USA,2,2024-08-21 01:26:16 UTC,2024-08-21 01:26:16 UTC,,
8483448,https://assets.nhle.com/mugs/nhl/20242025/NYI/8483448.png,Isaiah,George,49,D,L,73,196,2004-02-15,CAN,2,2024-08-21 01:26:16 UTC,2024-08-21 01:26:16 UTC,,
8480306,https://assets.nhle.com/mugs/nhl/20242025/NYI/8480306.png,Grant,Hutton,7,D,R,75,206,1995-07-25,USA,2,2024-08-21 01:26:16 UTC,2024-08-21 01:26:16 UTC,,
8476429,https://assets.nhle.com/mugs/nhl/20242025/NYI/8476429.png,Scott,Mayfield,24,D,R,77,220,1992-10-14,USA,2,2024-08-21 01:26:16 UTC,2024-08-21 01:26:16 UTC,,
8484262,https://assets.nhle.com/mugs/nhl/20242025/NYI/8484262.png,Travis,Mitchell,45,D,L,76,206,1999-11-25,USA,2,2024-08-21 01:26:16 UTC,2024-08-21 01:26:16 UTC,,
8483498,https://assets.nhle.com/mugs/nhl/20242025/NYI/8483498.png,Calle,Odelius,58,D,L,72,192,2004-05-30,SWE,2,2024-08-21 01:26:16 UTC,2024-08-21 01:26:16 UTC,,
8476917,https://assets.nhle.com/mugs/nhl/20242025/NYI/8476917.png,Adam,Pelech,3,D,L,75,210,1994-08-16,CAN,2,2024-08-21 01:26:16 UTC,2024-08-21 01:26:16 UTC,,
8484766,https://assets.nhle.com/mugs/nhl/20242025/NYI/8484766.png,Jesse,Pulkkinen,,D,L,78,203,2004-12-27,FIN,2,2024-08-21 01:26:16 UTC,2024-08-21 01:26:16 UTC,,
8477506,https://assets.nhle.com/mugs/nhl/20242025/NYI/8477506.png,Ryan,Pulock,6,D,R,74,216,1994-10-06,CAN,2,2024-08-21 01:26:16 UTC,2024-08-21 01:26:16 UTC,,
8476422,https://assets.nhle.com/mugs/nhl/20242025/NYI/8476422.png,Mike,Reilly,2,D,L,73,196,1993-07-13,USA,2,2024-08-21 01:26:16 UTC,2024-08-21 01:26:16 UTC,,
8481014,https://assets.nhle.com/mugs/nhl/20242025/NYI/8481014.png,Alexander,Romanov,28,D,L,73,215,2000-01-06,RUS,2,2024-08-21 01:26:16 UTC,2024-08-21 01:26:16 UTC,,
8481569,https://assets.nhle.com/mugs/nhl/20242025/NYI/8481569.png,Marshall,Warren,,D,L,71,170,2001-04-20,USA,2,2024-08-21 01:26:16 UTC,2024-08-21 01:26:16 UTC,,
8477405,https://assets.nhle.com/mugs/nhl/20242025/NYI/8477405.png,Marcus,Hogberg,,G,L,77,222,1994-11-25,SWE,2,2024-08-21 01:26:16 UTC,2024-08-21 01:26:16 UTC,,
8482668,https://assets.nhle.com/mugs/nhl/20242025/NYI/8482668.png,Tristan,Lennox,35,G,L,75,200,2002-10-21,CAN,2,2024-08-21 01:26:16 UTC,2024-08-21 01:26:16 UTC,,
8478009,https://assets.nhle.com/mugs/nhl/20242025/NYI/8478009.png,Ilya,Sorokin,30,G,L,75,195,1995-08-04,RUS,2,2024-08-21 01:26:16 UTC,2024-08-21 01:26:16 UTC,,
8482472,https://assets.nhle.com/mugs/nhl/20242025/NYI/8482472.png,Henrik,Tikkanen,70,G,L,80,222,2000-09-28,FIN,2,2024-08-21 01:26:16 UTC,2024-08-21 01:26:16 UTC,,
8473575,https://assets.nhle.com/mugs/nhl/20242025/NYI/8473575.png,Semyon,Varlamov,40,G,L,74,205,1988-04-27,RUS,2,2024-08-21 01:26:16 UTC,2024-08-21 01:26:16 UTC,,
8475968,https://assets.nhle.com/mugs/nhl/20242025/NYR/8475968.png,Alex,Belzile,60,R,R,72,195,1991-08-31,CAN,3,2024-08-21 01:26:16 UTC,2024-08-21 01:26:16 UTC,,
8482132,https://assets.nhle.com/mugs/nhl/20242025/NYR/8482132.png,Brett,Berard,65,L,L,69,174,2002-09-09,USA,3,2024-08-21 01:26:17 UTC,2024-08-21 01:26:17 UTC,,
8477320,https://assets.nhle.com/mugs/nhl/20242025/NYR/8477320.png,Anton,Blidh,25,L,L,73,196,1995-03-14,SWE,3,2024-08-21 01:26:17 UTC,2024-08-21 01:26:17 UTC,,
8477380,https://assets.nhle.com/mugs/nhl/20242025/NYR/8477380.png,Jonny,Brodzinski,22,C,R,72,204,1993-06-19,USA,3,2024-08-21 01:26:17 UTC,2024-08-21 01:26:17 UTC,,
8475842,https://assets.nhle.com/mugs/nhl/20242025/NYR/8475842.png,Sam,Carrick,,C,R,72,200,1992-02-04,CAN,3,2024-08-21 01:26:17 UTC,2024-08-21 01:26:17 UTC,,
8482877,https://assets.nhle.com/mugs/nhl/20242025/NYR/8482877.png,Jaroslav,Chmelar,,R,R,76,198,2003-07-20,CZE,3,2024-08-21 01:26:17 UTC,2024-08-21 01:26:17 UTC,,
8480078,https://assets.nhle.com/mugs/nhl/20242025/NYR/8480078.png,Filip,Chytil,72,C,L,74,208,1999-09-05,CZE,3,2024-08-21 01:26:17 UTC,2024-08-21 01:26:17 UTC,,
8482157,https://assets.nhle.com/mugs/nhl/20242025/NYR/8482157.png,Will,Cuylle,50,L,L,75,210,2002-02-05,CAN,3,2024-08-21 01:26:17 UTC,2024-08-21 01:26:17 UTC,,
8481726,https://assets.nhle.com/mugs/nhl/20242025/NYR/8481726.png,Adam,Edstrom,84,C,L,79,234,2000-10-12,SWE,3,2024-08-21 01:26:17 UTC,2024-08-21 01:26:17 UTC,,
8480870,https://assets.nhle.com/mugs/nhl/20242025/NYR/8480870.png,Bo,Groulx,,C,L,74,198,2000-02-06,FRA,3,2024-08-21 01:26:17 UTC,2024-08-21 01:26:17 UTC,,
8481554,https://assets.nhle.com/mugs/nhl/20242025/NYR/8481554.png,Kaapo,Kakko,24,R,L,74,205,2001-02-13,FIN,3,2024-08-21 01:26:17 UTC,2024-08-21 01:26:17 UTC,,
8482656,https://assets.nhle.com/mugs/nhl/20242025/NYR/8482656.png,Ryder,Korczak,83,C,R,70,171,2002-09-23,CAN,3,2024-08-21 01:26:17 UTC,2024-08-21 01:26:17 UTC,,
8475184,https://assets.nhle.com/mugs/nhl/20242025/NYR/8475184.png,Chris,Kreider,20,L,L,75,233,1991-04-30,USA,3,2024-08-21 01:26:17 UTC,2024-08-21 01:26:17 UTC,,
8482109,https://assets.nhle.com/mugs/nhl/20242025/NYR/8482109.png,Alexis,Lafrenière,13,L,L,73,194,2001-10-11,CAN,3,2024-08-21 01:26:17 UTC,2024-08-21 01:26:17 UTC,,
8479991,https://assets.nhle.com/mugs/nhl/20242025/NYR/8479991.png,Jake,Leschyshyn,15,C,L,71,198,1999-03-10,USA,3,2024-08-21 01:26:17 UTC,2024-08-21 01:26:17 UTC,,
8483486,https://assets.nhle.com/mugs/nhl/20242025/NYR/8483486.png,Bryce,McConnell-Barker,47,C,L,73,186,2004-06-04,CAN,3,2024-08-21 01:26:17 UTC,2024-08-21 01:26:17 UTC,,
8474062,https://assets.nhle.com/mugs/nhl/20242025/NYR/8474062.png,Riley,Nash,18,C,R,73,187,1989-05-09,CAN,3,2024-08-21 01:26:17 UTC,2024-08-21 01:26:17 UTC,,
8482747,https://assets.nhle.com/mugs/nhl/20242025/NYR/8482747.png,Brennan,Othmann,78,L,L,72,186,2003-01-05,CAN,3,2024-08-21 01:26:17 UTC,2024-08-21 01:26:17 UTC,,
8478550,https://assets.nhle.com/mugs/nhl/20242025/NYR/8478550.png,Artemi,Panarin,10,L,R,72,175,1991-10-30,RUS,3,2024-08-21 01:26:17 UTC,2024-08-21 01:26:17 UTC,,
8482460,https://assets.nhle.com/mugs/nhl/20242025/NYR/8482460.png,Matt,Rempe,73,C,R,79,241,2002-06-29,CAN,3,2024-08-21 01:26:17 UTC,2024-08-21 01:26:17 UTC,,
8484461,https://assets.nhle.com/mugs/nhl/20242025/NYR/8484461.png,Dylan,Roobroeck,54,C,L,79,204,2004-07-27,CAN,3,2024-08-21 01:26:17 UTC,2024-08-21 01:26:17 UTC,,
8475191,https://assets.nhle.com/mugs/nhl/20242025/NYR/8475191.png,Reilly,Smith,91,R,L,73,185,1991-04-01,CAN,3,2024-08-21 01:26:17 UTC,2024-08-21 01:26:17 UTC,,
8483669,https://assets.nhle.com/mugs/nhl/20242025/NYR/8483669.png,Adam,Sykora,38,L,L,71,192,2004-09-07,SVK,3,2024-08-21 01:26:17 UTC,2024-08-21 01:26:17 UTC,,
8476389,https://assets.nhle.com/mugs/nhl/20242025/NYR/8476389.png,Vincent,Trocheck,16,C,R,71,187,1993-07-11,USA,3,2024-08-21 01:26:17 UTC,2024-08-21 01:26:17 UTC,,
8476918,https://assets.nhle.com/mugs/nhl/20242025/NYR/8476918.png,Jimmy,Vesey,26,L,L,74,200,1993-05-26,USA,3,2024-08-21 01:26:17 UTC,2024-08-21 01:26:17 UTC,,
8476459,https://assets.nhle.com/mugs/nhl/20242025/NYR/8476459.png,Mika,Zibanejad,93,C,R,74,201,1993-04-18,SWE,3,2024-08-21 01:26:17 UTC,2024-08-21 01:26:17 UTC,,
8479578,https://assets.nhle.com/mugs/nhl/20242025/NYR/8479578.png,Casey,Fitzgerald,,D,R,71,183,1997-02-25,USA,3,2024-08-21 01:26:17 UTC,2024-08-21 01:26:17 UTC,,
8479323,https://assets.nhle.com/mugs/nhl/20242025/NYR/8479323.png,Adam,Fox,23,D,R,71,185,1998-02-17,USA,3,2024-08-21 01:26:17 UTC,2024-08-21 01:26:17 UTC,,
8477433,https://assets.nhle.com/mugs/nhl/20242025/NYR/8477433.png,Ben,Harpur,12,D,L,78,230,1995-01-12,CAN,3,2024-08-21 01:26:17 UTC,2024-08-21 01:26:17 UTC,,
8481708,https://assets.nhle.com/mugs/nhl/20242025/NYR/8481708.png,Zac,Jones,6,D,L,70,176,2000-10-18,USA,3,2024-08-21 01:26:17 UTC,2024-08-21 01:26:17 UTC,,
8479324,https://assets.nhle.com/mugs/nhl/20242025/NYR/8479324.png,Ryan,Lindgren,55,D,L,72,193,1998-02-11,USA,3,2024-08-21 01:26:17 UTC,2024-08-21 01:26:17 UTC,,
8482067,https://assets.nhle.com/mugs/nhl/20242025/NYR/8482067.png,Connor,Mackey,14,D,L,75,204,1996-09-12,USA,3,2024-08-21 01:26:17 UTC,2024-08-21 01:26:17 UTC,,
8483768,https://assets.nhle.com/mugs/nhl/20242025/NYR/8483768.png,Victor,Mancini,,D,R,75,215,2002-05-26,USA,3,2024-08-21 01:26:17 UTC,2024-08-21 01:26:17 UTC,,
8480817,https://assets.nhle.com/mugs/nhl/20242025/NYR/8480817.png,K'Andre,Miller,79,D,L,77,210,2000-01-21,USA,3,2024-08-21 01:26:17 UTC,2024-08-21 01:26:17 UTC,,
8481525,https://assets.nhle.com/mugs/nhl/20242025/NYR/8481525.png,Matthew,Robertson,44,D,L,76,209,2001-03-09,CAN,3,2024-08-21 01:26:17 UTC,2024-08-21 01:26:17 UTC,,
8477244,https://assets.nhle.com/mugs/nhl/20242025/NYR/8477244.png,Chad,Ruhwedel,5,D,R,71,191,1990-05-07,USA,3,2024-08-21 01:26:17 UTC,2024-08-21 01:26:17 UTC,,
8483407,https://assets.nhle.com/mugs/nhl/20242025/NYR/8483407.png,Brandon,Scanlin,58,D,L,76,218,1999-06-02,CAN,3,2024-08-21 01:26:17 UTC,2024-08-21 01:26:17 UTC,,
8482073,https://assets.nhle.com/mugs/nhl/20242025/NYR/8482073.png,Braden,Schneider,4,D,R,75,211,2001-09-20,CAN,3,2024-08-21 01:26:17 UTC,2024-08-21 01:26:17 UTC,,
8476885,https://assets.nhle.com/mugs/nhl/20242025/NYR/8476885.png,Jacob,Trouba,8,D,R,75,209,1994-02-26,USA,3,2024-08-21 01:26:17 UTC,2024-08-21 01:26:17 UTC,,
8482869,https://assets.nhle.com/mugs/nhl/20242025/NYR/8482869.png,Talyn,Boyko,40,G,L,79,212,2002-10-16,CAN,3,2024-08-21 01:26:17 UTC,2024-08-21 01:26:17 UTC,,
8475839,https://assets.nhle.com/mugs/nhl/20242025/NYR/8475839.png,Louis,Domingue,70,G,R,75,209,1992-03-06,CAN,3,2024-08-21 01:26:17 UTC,2024-08-21 01:26:17 UTC,,
8482193,https://assets.nhle.com/mugs/nhl/20242025/NYR/8482193.png,Dylan,Garand,33,G,L,75,177,2002-06-07,CAN,3,2024-08-21 01:26:17 UTC,2024-08-21 01:26:17 UTC,,
8482504,https://assets.nhle.com/mugs/nhl/20242025/NYR/8482504.png,Hugo,Ollas,,G,L,79,220,2002-04-24,SWE,3,2024-08-21 01:26:17 UTC,2024-08-21 01:26:17 UTC,,
8471734,https://assets.nhle.com/mugs/nhl/20242025/NYR/8471734.png,Jonathan,Quick,32,G,L,73,215,1986-01-21,USA,3,2024-08-21 01:26:17 UTC,2024-08-21 01:26:17 UTC,,
8478048,https://assets.nhle.com/mugs/nhl/20242025/NYR/8478048.png,Igor,Shesterkin,31,G,L,73,197,1995-12-30,RUS,3,2024-08-21 01:26:17 UTC,2024-08-21 01:26:17 UTC,,
8478020,https://assets.nhle.com/mugs/nhl/20242025/OTT/8478020.png,Michael,Amadio,22,R,R,73,200,1996-05-13,CAN,9,2024-08-21 01:26:17 UTC,2024-08-21 01:26:17 UTC,,
8480208,https://assets.nhle.com/mugs/nhl/20242025/OTT/8480208.png,Drake,Batherson,19,R,R,75,203,1998-04-27,USA,9,2024-08-21 01:26:17 UTC,2024-08-21 01:26:17 UTC,,
8483579,https://assets.nhle.com/mugs/nhl/20242025/OTT/8483579.png,Wyatt,Bongiovanni,49,L,L,72,194,1999-07-24,USA,9,2024-08-21 01:26:17 UTC,2024-08-21 01:26:17 UTC,,
8482674,https://assets.nhle.com/mugs/nhl/20242025/OTT/8482674.png,Tyler,Boucher,54,R,R,73,205,2003-01-16,USA,9,2024-08-21 01:26:17 UTC,2024-08-21 01:26:17 UTC,,
8482706,https://assets.nhle.com/mugs/nhl/20242025/OTT/8482706.png,Jake,Chiasson,,R,R,74,165,2003-05-25,CAN,9,2024-08-21 01:26:17 UTC,2024-08-21 01:26:17 UTC,,
8481065,https://assets.nhle.com/mugs/nhl/20242025/OTT/8481065.png,Angus,Crookshank,59,L,L,70,181,1999-10-02,CAN,9,2024-08-21 01:26:17 UTC,2024-08-21 01:26:17 UTC,,
8482458,https://assets.nhle.com/mugs/nhl/20242025/OTT/8482458.png,Philippe,Daoust,92,C,L,72,151,2001-11-05,CAN,9,2024-08-21 01:26:17 UTC,2024-08-21 01:26:17 UTC,,
8478874,https://assets.nhle.com/mugs/nhl/20242025/OTT/8478874.png,Adam,Gaudette,81,R,R,73,194,1996-10-03,USA,9,2024-08-21 01:26:17 UTC,2024-08-21 01:26:17 UTC,,
8473512,https://assets.nhle.com/mugs/nhl/20242025/OTT/8473512.png,Claude,Giroux,28,R,R,71,188,1988-01-12,CAN,9,2024-08-21 01:26:17 UTC,2024-08-21 01:26:17 UTC,,
8479393,https://assets.nhle.com/mugs/nhl/20242025/OTT/8479393.png,Noah,Gregor,73,L,L,72,192,1998-07-28,CAN,9,2024-08-21 01:26:17 UTC,2024-08-21 01:26:17 UTC,,
8482092,https://assets.nhle.com/mugs/nhl/20242025/OTT/8482092.png,Ridly,Greig,71,C,L,72,184,2002-08-08,CAN,9,2024-08-21 01:26:17 UTC,2024-08-21 01:26:17 UTC,,
8483676,https://assets.nhle.com/mugs/nhl/20242025/OTT/8483676.png,Stephen,Halliday,83,C,L,75,213,2002-07-02,CAN,9,2024-08-21 01:26:17 UTC,2024-08-21 01:26:17 UTC,,
8478146,https://assets.nhle.com/mugs/nhl/20242025/OTT/8478146.png,Matthew,Highmore,15,C,L,71,188,1996-02-27,CAN,9,2024-08-21 01:26:17 UTC,2024-08-21 01:26:17 UTC,,
8478173,https://assets.nhle.com/mugs/nhl/20242025/OTT/8478173.png,Hayden,Hodgson,42,R,R,74,208,1996-03-02,CAN,9,2024-08-21 01:26:17 UTC,2024-08-21 01:26:17 UTC,,
8480890,https://assets.nhle.com/mugs/nhl/20242025/OTT/8480890.png,Jan,Jenik,74,C,L,73,185,2000-09-15,CZE,9,2024-08-21 01:26:17 UTC,2024-08-21 01:26:17 UTC,,
8479772,https://assets.nhle.com/mugs/nhl/20242025/OTT/8479772.png,Zack,MacEwen,17,R,R,76,240,1996-07-08,CAN,9,2024-08-21 01:26:17 UTC,2024-08-21 01:26:17 UTC,,
8480064,https://assets.nhle.com/mugs/nhl/20242025/OTT/8480064.png,Josh,Norris,9,C,L,74,195,1999-05-05,USA,9,2024-08-21 01:26:17 UTC,2024-08-21 01:26:17 UTC,,
8482859,https://assets.nhle.com/mugs/nhl/20242025/OTT/8482859.png,Zack,Ostapchuk,38,C,L,75,205,2003-05-29,CAN,9,2024-08-21 01:26:17 UTC,2024-08-21 01:26:17 UTC,,
8474102,https://assets.nhle.com/mugs/nhl/20242025/OTT/8474102.png,David,Perron,57,L,R,72,195,1988-05-28,CAN,9,2024-08-21 01:26:17 UTC,2024-08-21 01:26:17 UTC,,
8483673,https://assets.nhle.com/mugs/nhl/20242025/OTT/8483673.png,Oskar,Pettersson,63,R,R,74,198,2004-02-04,SWE,9,2024-08-21 01:26:17 UTC,2024-08-21 01:26:17 UTC,,
8479516,https://assets.nhle.com/mugs/nhl/20242025/OTT/8479516.png,Garrett,Pilon,45,C,R,72,191,1998-04-13,USA,9,2024-08-21 01:26:17 UTC,2024-08-21 01:26:17 UTC,,
8481596,https://assets.nhle.com/mugs/nhl/20242025/OTT/8481596.png,Shane,Pinto,12,C,R,75,201,2000-11-12,USA,9,2024-08-21 01:26:17 UTC,2024-08-21 01:26:17 UTC,,
8481579,https://assets.nhle.com/mugs/nhl/20242025/OTT/8481579.png,Jamieson,Rees,,C,L,71,172,2001-02-26,CAN,9,2024-08-21 01:26:17 UTC,2024-08-21 01:26:17 UTC,,
8481133,https://assets.nhle.com/mugs/nhl/20242025/OTT/8481133.png,Cole,Reinhardt,51,L,L,72,200,2000-02-01,CAN,9,2024-08-21 01:26:17 UTC,2024-08-21 01:26:17 UTC,,
8482116,https://assets.nhle.com/mugs/nhl/20242025/OTT/8482116.png,Tim,Stützle,18,C,L,72,197,2002-01-15,DEU,9,2024-08-21 01:26:17 UTC,2024-08-21 01:26:17 UTC,,
8480801,https://assets.nhle.com/mugs/nhl/20242025/OTT/8480801.png,Brady,Tkachuk,7,L,L,76,225,1999-09-16,USA,9,2024-08-21 01:26:17 UTC,2024-08-21 01:26:17 UTC,,
8484429,https://assets.nhle.com/mugs/nhl/20242025/OTT/8484429.png,Matthew,Andonovski,,D,L,74,200,2005-03-14,CAN,9,2024-08-21 01:26:17 UTC,2024-08-21 01:26:17 UTC,,
8480879,https://assets.nhle.com/mugs/nhl/20242025/OTT/8480879.png,Jacob,Bernard-Docker,24,D,R,72,190,2000-06-30,CAN,9,2024-08-21 01:26:17 UTC,2024-08-21 01:26:17 UTC,,
8478469,https://assets.nhle.com/mugs/nhl/20242025/OTT/8478469.png,Thomas,Chabot,72,D,L,74,203,1997-01-30,CAN,9,2024-08-21 01:26:17 UTC,2024-08-21 01:26:17 UTC,,
8479602,https://assets.nhle.com/mugs/nhl/20242025/OTT/8479602.png,Jeremy,Davies,62,D,L,71,180,1996-12-04,CAN,9,2024-08-21 01:26:17 UTC,2024-08-21 01:26:17 UTC,,
8483435,https://assets.nhle.com/mugs/nhl/20242025/OTT/8483435.png,Jorian,Donovan,56,D,L,73,182,2004-04-05,CAN,9,2024-08-21 01:26:17 UTC,2024-08-21 01:26:17 UTC,,
8481679,https://assets.nhle.com/mugs/nhl/20242025/OTT/8481679.png,Maxence,Guenette,50,D,R,73,181,2001-04-28,CAN,9,2024-08-21 01:26:17 UTC,2024-08-21 01:26:17 UTC,,
8483683,https://assets.nhle.com/mugs/nhl/20242025/OTT/8483683.png,Tomas,Hamara,98,D,L,72,185,2004-03-09,CZE,9,2024-08-21 01:26:17 UTC,2024-08-21 01:26:17 UTC,,
8474612,https://assets.nhle.com/mugs/nhl/20242025/OTT/8474612.png,Travis,Hamonic,23,D,R,73,200,1990-08-16,CAN,9,2024-08-21 01:26:17 UTC,2024-08-21 01:26:17 UTC,,
8475324,https://assets.nhle.com/mugs/nhl/20242025/OTT/8475324.png,Nick,Jensen,3,D,R,73,205,1990-09-21,USA,9,2024-08-21 01:26:17 UTC,2024-08-21 01:26:17 UTC,,
8482095,https://assets.nhle.com/mugs/nhl/20242025/OTT/8482095.png,Tyler,Kleven,43,D,L,76,200,2002-01-10,USA,9,2024-08-21 01:26:17 UTC,2024-08-21 01:26:17 UTC,,
8484321,https://assets.nhle.com/mugs/nhl/20242025/OTT/8484321.png,Nikolas,Matinpalo,33,D,R,75,207,1998-10-05,FIN,9,2024-08-21 01:26:17 UTC,2024-08-21 01:26:17 UTC,,
8483619,https://assets.nhle.com/mugs/nhl/20242025/OTT/8483619.png,Filip,Roos,48,D,L,76,190,1999-01-05,SWE,9,2024-08-21 01:26:17 UTC,2024-08-21 01:26:17 UTC,,
8482105,https://assets.nhle.com/mugs/nhl/20242025/OTT/8482105.png,Jake,Sanderson,85,D,L,74,203,2002-07-08,USA,9,2024-08-21 01:26:17 UTC,2024-08-21 01:26:17 UTC,,
8482131,https://assets.nhle.com/mugs/nhl/20242025/OTT/8482131.png,Donovan,Sebrango,37,D,L,73,194,2002-01-12,CAN,9,2024-08-21 01:26:17 UTC,2024-08-21 01:26:17 UTC,,
8484534,https://assets.nhle.com/mugs/nhl/20242025/OTT/8484534.png,Djibril,Toure,76,D,R,79,215,2003-06-05,CAN,9,2024-08-21 01:26:17 UTC,2024-08-21 01:26:17 UTC,,
8484759,https://assets.nhle.com/mugs/nhl/20242025/OTT/8484759.png,Carter,Yakemchuk,58,D,R,75,201,2005-09-29,CAN,9,2024-08-21 01:26:17 UTC,2024-08-21 01:26:17 UTC,,
8482245,https://assets.nhle.com/mugs/nhl/20242025/OTT/8482245.png,Artem,Zub,2,D,R,75,204,1995-10-03,RUS,9,2024-08-21 01:26:17 UTC,2024-08-21 01:26:17 UTC,,
8476341,https://assets.nhle.com/mugs/nhl/20242025/OTT/8476341.png,Anton,Forsberg,31,G,L,75,195,1992-11-27,SWE,9,2024-08-21 01:26:17 UTC,2024-08-21 01:26:17 UTC,,
8482447,https://assets.nhle.com/mugs/nhl/20242025/OTT/8482447.png,Leevi,Merilainen,1,G,L,74,158,2002-08-13,FIN,9,2024-08-21 01:26:17 UTC,2024-08-21 01:26:17 UTC,,
8481544,https://assets.nhle.com/mugs/nhl/20242025/OTT/8481544.png,Mads,Sogaard,40,G,L,79,196,2000-12-13,DNK,9,2024-08-21 01:26:17 UTC,2024-08-21 01:26:17 UTC,,
8476999,https://assets.nhle.com/mugs/nhl/20242025/OTT/8476999.png,Linus,Ullmark,35,G,L,76,213,1993-07-31,SWE,9,2024-08-21 01:26:17 UTC,2024-08-21 01:26:17 UTC,,
8479022,https://assets.nhle.com/mugs/nhl/20242025/PHI/8479022.png,Rodrigo,Abols,,C,L,76,206,1996-01-05,LVA,4,2024-08-21 01:26:18 UTC,2024-08-21 01:26:18 UTC,,
8483010,https://assets.nhle.com/mugs/nhl/20242025/PHI/8483010.png,Jon-Randall,Avon,85,C,L,72,175,2003-07-04,CAN,4,2024-08-21 01:26:18 UTC,2024-08-21 01:26:18 UTC,,
8484142,https://assets.nhle.com/mugs/nhl/20242025/PHI/8484142.png,Denver,Barkey,52,C,L,69,155,2005-04-27,CAN,4,2024-08-21 01:26:18 UTC,2024-08-21 01:26:18 UTC,,
8481553,https://assets.nhle.com/mugs/nhl/20242025/PHI/8481553.png,Bobby,Brink,10,R,R,68,169,2001-07-08,USA,4,2024-08-21 01:26:18 UTC,2024-08-21 01:26:18 UTC,,
8480220,https://assets.nhle.com/mugs/nhl/20242025/PHI/8480220.png,Noah,Cates,27,L,L,74,194,1999-02-05,USA,4,2024-08-21 01:26:18 UTC,2024-08-21 01:26:18 UTC,,
8476461,https://assets.nhle.com/mugs/nhl/20242025/PHI/8476461.png,Sean,Couturier,14,C,L,76,210,1992-12-07,USA,4,2024-08-21 01:26:18 UTC,2024-08-21 01:26:18 UTC,,
8475235,https://assets.nhle.com/mugs/nhl/20242025/PHI/8475235.png,Nicolas,Deslauriers,44,L,L,73,218,1991-02-22,CAN,4,2024-08-21 01:26:18 UTC,2024-08-21 01:26:18 UTC,,
8482452,https://assets.nhle.com/mugs/nhl/20242025/PHI/8482452.png,Elliot,Desnoyers,73,L,L,71,183,2002-01-21,CAN,4,2024-08-21 01:26:18 UTC,2024-08-21 01:26:18 UTC,,
8484928,https://assets.nhle.com/mugs/nhl/20242025/PHI/8484928.png,Oscar,Eklind,,L,L,76,220,1998-07-14,SWE,4,2024-08-21 01:26:18 UTC,2024-08-21 01:26:18 UTC,,
8480797,https://assets.nhle.com/mugs/nhl/20242025/PHI/8480797.png,Joel,Farabee,86,L,L,72,186,2000-02-25,USA,4,2024-08-21 01:26:18 UTC,2024-08-21 01:26:18 UTC,,
